0.8778225806451613,0.6090108226668105,0.5456456243578993
0.883058608058608,0.7017517678258558,0.5721728320942351
0.9283280327124035,0.6718870608936264,0.5564683802842093
0.8472430889423077,0.6215474465588441,0.5398411268528376
0.7015899383009018,0.44474630364006484,0.48000871400903
0.9277659574468086,0.590131912714464,0.5454235745787194
0.7840017436791631,0.6192323745825284,0.6435157359671276
0.8047308442045285,0.9181884341181719,0.6072560974902289
0.817910447761194,0.8455932987541698,0.6263837864920815
0.78125,0.8444206899916016,0.6235313179406099
0.8014777723497801,0.8700160883303316,0.6076377350628945
0.7760059171597633,0.80526138162757,0.6893966045598311
0.7994652406417112,0.8411901411397398,0.6468083014276145
0.4785869565217391,0.3944975874086781,0.866471105535364
0.44349355916030536,0.2988399783620451,0.8621058237950902
0.4978829389788294,0.4406519823278377,0.8342546871464941
0.4826195924594094,0.33312724147164674,0.9192010181690974
0.42479213907785335,0.35494078578430627,0.7952364962434483
0.5379115226337449,0.3820668594839186,0.812896333696005
